timestamp,source_region,destination_region,avg_latency_ms,min_latency_ms,max_latency_ms,packet_loss_percent,jitter_ms,throughput_mbps,retransmissions
2026-09-09T22:10:31.292717,us-east-1,us-west-2,55.867,55.049,70.724,0.0,3.408,289.0,624
2026-09-09T22:20:30.834234,us-east-1,us-west-2,55.077,55.047,55.15,0.0,0.029,223.0,974
2026-09-09T22:30:31.515173,us-east-1,us-west-2,55.154,55.048,56.442,0.0,0.297,253.0,946
2026-09-09T22:40:31.049543,us-east-1,us-west-2,55.049,55.01,55.143,0.0,0.035,284.0,763
2026-09-09T22:50:30.589256,us-east-1,us-west-2,55.241,55.077,57.583,0.0,0.537,375.0,263
2026-09-09T23:00:31.171621,us-east-1,us-west-2,55.641,55.091,64.818,0.0,2.107,252.0,500
2026-09-09T23:10:30.700646,us-east-1,us-west-2,56.117,55.085,75.157,0.0,4.367,222.0,1298
2026-09-09T23:20:31.284920,us-east-1,us-west-2,55.135,55.073,55.527,0.0,0.094,334.0,723
2026-09-09T23:30:30.953486,us-east-1,us-west-2,55.05,55.013,55.126,0.0,0.027,399.0,578
2026-09-09T23:40:31.520556,us-east-1,us-west-2,55.094,54.972,56.495,0.0,0.322,276.0,665
2026-09-09T23:50:31.134644,us-east-1,us-west-2,55.434,55.007,62.827,0.0,1.696,367.0,585
2026-09-10T00:00:30.704690,us-east-1,us-west-2,55.168,55.089,55.627,0.0,0.124,297.0,722
2026-09-10T00:10:31.290041,us-east-1,us-west-2,56.995,56.908,57.712,0.0,0.167,344.0,1074
2026-09-10T00:20:30.850837,us-east-1,us-west-2,56.998,56.908,57.383,0.0,0.13,315.0,846
2026-09-10T00:30:31.451744,us-east-1,us-west-2,58.206,56.908,82.17,0.0,5.497,294.0,841
2026-09-10T00:40:30.995615,us-east-1,us-west-2,57.103,56.922,59.804,0.0,0.621,305.0,424
2026-09-10T00:50:30.544145,us-east-1,us-west-2,56.952,56.919,57.044,0.0,0.029,304.0,575
2026-09-10T01:00:31.128862,us-east-1,us-west-2,57.252,56.907,60.407,0.0,0.861,256.0,848
2026-09-10T01:10:30.687569,us-east-1,us-west-2,57.795,56.914,73.749,0.0,3.66,276.0,767
2026-09-10T01:20:31.306012,us-east-1,us-west-2,56.957,56.917,57.036,0.0,0.028,274.0,405
2026-09-10T01:30:30.849046,us-east-1,us-west-2,56.101,55.073,71.358,0.0,3.581,364.0,791
2026-09-10T01:40:31.465983,us-east-1,us-west-2,56.052,55.096,73.668,0.0,4.041,334.0,384
2026-09-10T01:50:30.994457,us-east-1,us-west-2,55.443,55.077,61.816,0.0,1.462,372.0,285
2026-09-10T02:00:30.555120,us-east-1,us-west-2,55.544,55.072,60.87,0.0,1.279,309.0,675
2026-09-10T02:10:31.090679,us-east-1,us-west-2,55.975,55.069,72.432,0.0,3.775,184.0,909
2026-09-10T02:20:30.635447,us-east-1,us-west-2,55.167,55.091,55.358,0.0,0.057,275.0,520
2026-09-10T02:30:31.240425,us-east-1,us-west-2,57.56,54.943,106.336,0.0,11.189,333.0,281
2026-09-10T02:40:30.781089,us-east-1,us-west-2,55.16,55.092,55.539,0.0,0.092,357.0,866
2026-09-10T02:50:31.397014,us-east-1,us-west-2,55.218,55.039,57.953,0.0,0.627,237.0,1671
2026-09-10T03:00:30.950016,us-east-1,us-west-2,55.491,55.052,62.632,0.0,1.641,300.0,482
2026-09-10T03:10:31.526237,us-east-1,us-west-2,55.098,55.065,55.182,0.0,0.035,230.0,1323
2026-09-10T03:20:31.087287,us-east-1,us-west-2,57.919,56.884,76.922,0.0,4.359,277.0,87
2026-09-10T03:30:30.630888,us-east-1,us-west-2,56.934,56.76,58.232,0.0,0.363,309.0,1188
2026-09-10T03:40:31.153064,us-east-1,us-west-2,57.14,56.917,60.481,0.0,0.768,232.0,941
2026-09-10T03:50:30.705489,us-east-1,us-west-2,56.794,56.743,56.93,0.0,0.051,319.0,686
2026-09-10T04:00:31.286819,us-east-1,us-west-2,55.698,54.913,67.346,0.0,2.708,317.0,843
2026-09-10T04:10:30.833280,us-east-1,us-west-2,55.165,55.103,55.26,0.0,0.05,262.0,991
2026-09-10T04:20:31.491454,us-east-1,us-west-2,55.47,55.079,61.891,0.0,1.473,365.0,254
2026-09-10T04:30:31.113394,us-east-1,us-west-2,55.442,54.977,60.441,0.0,1.275,333.0,577
2026-09-10T04:40:30.643580,us-east-1,us-west-2,55.123,55.071,55.192,0.0,0.032,287.0,742
2026-09-10T04:50:31.266073,us-east-1,us-west-2,55.125,55.094,55.176,0.0,0.021,387.0,582
2026-09-10T05:00:30.803697,us-east-1,us-west-2,55.626,55.03,64.777,0.0,2.111,385.0,724
2026-09-10T05:10:31.394645,us-east-1,us-west-2,55.132,55.038,56.182,0.0,0.242,236.0,884
2026-09-10T05:20:30.949354,us-east-1,us-west-2,56.204,55.054,76.217,0.0,4.598,387.0,493
2026-09-10T05:30:31.593248,us-east-1,us-west-2,55.774,55.051,68.645,0.0,2.953,324.0,537
2026-09-10T05:40:31.171503,us-east-1,us-west-2,55.266,55.086,57.425,0.0,0.499,252.0,765
2026-09-10T05:50:30.717510,us-east-1,us-west-2,55.169,55.103,55.8,0.0,0.145,248.0,800
2026-09-10T06:00:31.239573,us-east-1,us-west-2,58.38,55.048,75.356,0.0,5.16,387.0,410
2026-09-10T06:10:30.836827,us-east-1,us-west-2,58.57,58.43,60.091,0.0,0.352,267.0,320
2026-09-10T06:20:31.397137,us-east-1,us-west-2,59.549,58.454,79.341,0.0,4.54,352.0,394
2026-09-10T06:30:31.025703,us-east-1,us-west-2,55.923,55.05,71.856,0.0,3.655,329.0,832
2026-09-10T06:40:30.558048,us-east-1,us-west-2,55.109,55.067,55.252,0.0,0.042,302.0,602
2026-09-10T06:50:31.150570,us-east-1,us-west-2,55.242,55.051,56.764,0.0,0.446,226.0,971
2026-09-10T07:00:30.698293,us-east-1,us-west-2,56.238,55.049,74.256,0.0,4.195,248.0,456
2026-09-10T07:10:31.296682,us-east-1,us-west-2,55.653,55.044,66.466,0.0,2.48,178.0,690
2026-09-10T07:20:30.896756,us-east-1,us-west-2,55.514,55.057,63.161,0.0,1.756,285.0,509
2026-09-10T07:30:31.579584,us-east-1,us-west-2,55.318,55.051,59.599,0.0,0.982,211.0,991
2026-09-10T07:40:31.118523,us-east-1,us-west-2,55.248,55.057,58.242,0.0,0.687,322.0,552
2026-09-10T07:50:30.658887,us-east-1,us-west-2,55.253,55.072,57.874,0.0,0.602,193.0,1514
2026-09-10T08:00:31.241141,us-east-1,us-west-2,55.261,55.09,57.414,0.0,0.494,357.0,826
2026-09-10T08:10:30.784373,us-east-1,us-west-2,55.629,55.039,60.319,0.0,1.536,293.0,503
2026-09-10T08:20:31.306491,us-east-1,us-west-2,55.093,55.034,55.196,0.0,0.042,261.0,420
2026-09-10T08:30:30.849688,us-east-1,us-west-2,55.091,55.002,55.242,0.0,0.046,196.0,1585
2026-09-10T08:40:31.396656,us-east-1,us-west-2,55.268,55.035,58.87,0.0,0.827,369.0,543
2026-09-10T08:50:30.942221,us-east-1,us-west-2,55.079,55.03,55.151,0.0,0.033,318.0,430
2026-09-10T09:00:31.500019,us-east-1,us-west-2,56.076,55.041,68.204,0.0,2.882,176.0,351
2026-09-10T09:10:31.085690,us-east-1,us-west-2,55.371,55.036,60.928,0.0,1.274,301.0,523
2026-09-10T09:20:30.621026,us-east-1,us-west-2,55.181,55.051,56.668,0.0,0.356,308.0,237
2026-09-10T09:30:31.192182,us-east-1,us-west-2,56.771,55.109,87.47,0.0,7.042,322.0,434
2026-09-10T09:40:30.742252,us-east-1,us-west-2,55.203,55.109,56.454,0.0,0.287,237.0,474
2026-09-10T09:50:31.274818,us-east-1,us-west-2,55.297,55.086,58.357,0.0,0.702,340.0,628
2026-09-10T10:00:30.817116,us-east-1,us-west-2,55.551,55.082,59.915,0.0,1.211,243.0,1326
2026-09-10T10:10:31.369453,us-east-1,us-west-2,55.21,55.088,56.306,0.0,0.288,246.0,1299
2026-09-10T10:20:30.959621,us-east-1,us-west-2,55.135,55.085,55.608,0.0,0.11,391.0,431
2026-09-10T10:30:31.538017,us-east-1,us-west-2,57.728,55.099,60.47,0.0,1.921,195.0,1299
2026-09-10T10:40:31.079424,us-east-1,us-west-2,55.381,55.104,58.388,0.0,0.728,291.0,495
2026-09-10T10:50:30.617621,us-east-1,us-west-2,55.319,55.077,58.486,0.0,0.738,338.0,493
2026-09-10T11:00:31.270300,us-east-1,us-west-2,55.195,55.093,55.909,0.0,0.186,277.0,356
2026-09-10T11:10:30.807721,us-east-1,us-west-2,55.308,55.06,58.71,0.0,0.781,253.0,972
2026-09-10T11:20:31.367175,us-east-1,us-west-2,55.147,55.098,55.543,0.0,0.096,208.0,668
2026-09-10T11:30:30.909185,us-east-1,us-west-2,55.463,55.099,61.604,0.0,1.409,289.0,279
2026-09-10T11:40:31.446114,us-east-1,us-west-2,55.137,55.109,55.204,0.0,0.025,209.0,649
2026-09-10T11:50:30.986648,us-east-1,us-west-2,56.3,55.071,78.56,0.0,5.106,183.0,1525
2026-09-10T12:00:31.595035,us-east-1,us-west-2,55.415,55.116,56.738,0.0,0.471,308.0,643
2026-09-10T12:10:31.128744,us-east-1,us-west-2,55.293,55.088,58.163,0.0,0.659,308.0,279
2026-09-10T12:20:30.709137,us-east-1,us-west-2,61.525,60.899,72.397,0.0,2.494,190.0,982
2026-09-10T12:30:31.613362,us-east-1,us-west-2,61.97,60.898,81.112,0.0,4.391,171.0,1458
2026-09-10T12:40:31.221512,us-east-1,us-west-2,61.034,60.879,63.226,0.0,0.503,258.0,767
2026-09-10T12:50:30.785179,us-east-1,us-west-2,55.263,54.978,58.705,0.0,0.82,215.0,825
2026-09-10T13:00:31.351837,us-east-1,us-west-2,55.013,54.983,55.093,0.0,0.026,189.0,996
2026-09-10T13:10:30.902797,us-east-1,us-west-2,55.628,54.949,67.479,0.0,2.72,260.0,665
2026-09-10T13:20:31.440479,us-east-1,us-west-2,55.227,54.947,59.58,0.0,0.999,369.0,552
2026-09-10T13:30:31.033822,us-east-1,us-west-2,55.21,54.953,58.825,0.0,0.832,243.0,560
2026-09-10T13:40:30.558477,us-east-1,us-west-2,55.02,54.96,55.416,0.0,0.111,419.0,541
2026-09-10T13:50:31.113054,us-east-1,us-west-2,55.28,54.965,59.662,0.0,1.017,195.0,1011
2026-09-10T14:00:30.683966,us-east-1,us-west-2,55.516,55.016,60.627,0.0,1.276,261.0,778
2026-09-10T14:10:31.226694,us-east-1,us-west-2,55.752,55.034,68.458,0.0,2.915,379.0,398
2026-09-10T14:20:30.803643,us-east-1,us-west-2,55.261,55.027,58.858,0.0,0.825,363.0,685
2026-09-10T14:30:31.374720,us-east-1,us-west-2,55.118,55.026,55.791,0.0,0.171,531.0,484
2026-09-10T14:40:30.916404,us-east-1,us-west-2,56.312,55.033,80.261,0.0,5.494,530.0,0
2026-09-10T14:50:31.514391,us-east-1,us-west-2,55.279,55.015,58.959,0.0,0.846,458.0,256
2026-09-10T15:00:31.085023,us-east-1,us-west-2,56.328,55.028,80.2,0.0,5.476,336.0,670
2026-09-10T15:10:30.654371,us-east-1,us-west-2,56.664,55.046,85.214,0.0,6.558,514.0,50
2026-09-10T15:20:31.210313,us-east-1,us-west-2,55.464,55.024,62.883,0.0,1.703,282.0,564
2026-09-10T15:30:30.849338,us-east-1,us-west-2,55.139,55.028,56.354,0.0,0.28,366.0,151
2026-09-10T15:40:31.426045,us-east-1,us-west-2,55.835,55.035,70.22,0.0,3.3,300.0,930
2026-09-10T15:50:30.967539,us-east-1,us-west-2,55.077,54.997,55.64,0.0,0.131,365.0,605
2026-09-10T16:00:31.583150,us-east-1,us-west-2,55.149,54.975,56.967,0.0,0.418,297.0,748
2026-09-10T16:10:31.133424,us-east-1,us-west-2,61.898,61.823,62.564,0.0,0.155,345.0,280
2026-09-10T16:20:30.672403,us-east-1,us-west-2,55.073,55.037,55.154,0.0,0.029,370.0,341
2026-09-10T16:30:31.282099,us-east-1,us-west-2,55.072,55.029,55.14,0.0,0.031,336.0,245
2026-09-10T16:40:30.834822,us-east-1,us-west-2,58.565,58.48,59.3,0.0,0.17,183.0,752
2026-09-10T16:50:31.415577,us-east-1,us-west-2,58.718,58.525,61.147,0.0,0.559,373.0,496
2026-09-10T17:00:30.950129,us-east-1,us-west-2,55.315,55.02,58.326,0.0,0.728,407.0,664
2026-09-10T17:10:31.509096,us-east-1,us-west-2,55.068,55.027,55.162,0.0,0.036,530.0,24
2026-09-10T17:20:31.060654,us-east-1,us-west-2,55.275,55.021,58.657,0.0,0.803,183.0,2092
2026-09-10T17:30:30.570695,us-east-1,us-west-2,55.057,55.004,55.099,0.0,0.024,504.0,120
2026-09-10T17:40:31.146418,us-east-1,us-west-2,55.329,55.024,60.311,0.0,1.143,304.0,1030
2026-09-10T17:50:30.678368,us-east-1,us-west-2,55.191,55.03,57.317,0.0,0.489,355.0,2144
2026-09-10T18:00:31.266184,us-east-1,us-west-2,56.378,55.014,79.08,0.0,5.216,400.0,277
2026-09-10T18:10:30.816783,us-east-1,us-west-2,55.609,55.026,62.843,0.0,1.804,307.0,852
2026-09-10T18:20:31.482689,us-east-1,us-west-2,55.865,55.019,71.209,0.0,3.52,508.0,37
2026-09-10T18:30:31.068589,us-east-1,us-west-2,55.942,55.016,71.577,0.0,3.599,375.0,217
2026-09-10T18:40:30.585343,us-east-1,us-west-2,55.282,55.009,59.66,0.0,1.006,314.0,451
2026-09-10T18:50:31.151417,us-east-1,us-west-2,55.682,55.002,67.814,0.0,2.783,183.0,1541
2026-09-10T19:00:30.724997,us-east-1,us-west-2,55.401,55.02,59.417,0.0,0.978,520.0,0
2026-09-10T19:10:31.289848,us-east-1,us-west-2,58.596,58.45,60.553,0.0,0.45,530.0,0
2026-09-10T19:20:30.870892,us-east-1,us-west-2,55.022,54.962,55.396,0.0,0.088,526.0,35
2026-09-10T19:30:31.527980,us-east-1,us-west-2,58.87,58.493,64.86,0.0,1.376,224.0,833
2026-09-10T19:40:31.150537,us-east-1,us-west-2,58.663,58.485,61.534,0.0,0.658,386.0,338
2026-09-10T19:50:30.727721,us-east-1,us-west-2,55.09,54.965,56.196,0.0,0.266,331.0,169
2026-09-10T20:00:31.300861,us-east-1,us-west-2,55.15,54.968,57.077,0.0,0.446,295.0,1341
2026-09-10T20:10:30.852279,us-east-1,us-west-2,55.193,55.021,57.841,0.0,0.607,410.0,929
2026-09-10T20:20:31.459749,us-east-1,us-west-2,55.073,55.025,55.316,0.0,0.06,474.0,53
2026-09-10T20:30:31.109852,us-east-1,us-west-2,55.252,55.022,58.284,0.0,0.711,429.0,271
2026-09-10T20:40:30.639559,us-east-1,us-west-2,55.187,55.008,57.819,0.0,0.604,262.0,738
2026-09-10T20:50:31.237470,us-east-1,us-west-2,55.06,55.004,55.142,0.0,0.038,354.0,286
2026-09-10T21:00:30.813024,us-east-1,us-west-2,55.095,55.022,55.734,0.0,0.15,503.0,312
2026-09-10T21:10:31.460233,us-east-1,us-west-2,56.279,55.022,79.252,0.0,5.27,328.0,776
2026-09-10T21:20:31.081772,us-east-1,us-west-2,55.073,55.03,55.245,0.0,0.045,453.0,279
2026-09-10T21:30:30.632799,us-east-1,us-west-2,55.499,55.022,63.321,0.0,1.798,513.0,367
2026-09-10T21:40:31.185326,us-east-1,us-west-2,55.121,54.976,57.12,0.0,0.459,504.0,197
2026-09-10T21:50:30.717301,us-east-1,us-west-2,55.199,54.948,58.896,0.0,0.848,294.0,4199
2026-09-10T22:00:31.309417,us-east-1,us-west-2,55.537,54.954,65.187,0.0,2.215,314.0,796
2026-09-10T22:10:30.899524,us-east-1,us-west-2,55.136,54.959,57.846,0.0,0.622,354.0,380
2026-09-10T22:20:31.535413,us-east-1,us-west-2,55.031,54.97,55.115,0.0,0.039,527.0,0
2026-09-10T22:30:31.201529,us-east-1,us-west-2,55.023,54.982,55.124,0.0,0.035,518.0,0
2026-09-10T22:40:30.721396,us-east-1,us-west-2,55.134,54.976,57.412,0.0,0.523,528.0,0
2026-09-10T22:50:31.341109,us-east-1,us-west-2,55.21,54.976,59.049,0.0,0.88,476.0,57
2026-09-10T23:00:30.894114,us-east-1,us-west-2,55.183,54.987,57.319,0.0,0.533,478.0,0
2026-09-10T23:10:31.477794,us-east-1,us-west-2,55.041,54.983,55.36,0.0,0.076,487.0,147
2026-09-10T23:20:31.081187,us-east-1,us-west-2,56.256,54.981,79.981,0.0,5.442,460.0,724
2026-09-10T23:30:30.622911,us-east-1,us-west-2,55.033,54.961,55.252,0.0,0.058,393.0,2118
2026-09-10T23:40:31.201618,us-east-1,us-west-2,55.02,54.964,55.095,0.0,0.034,522.0,0
2026-09-10T23:50:30.749997,us-east-1,us-west-2,55.376,54.994,61.101,0.0,1.325,533.0,0
2026-09-11T00:00:31.508773,us-east-1,us-west-2,55.585,54.99,59.212,0.0,1.153,473.0,16
2026-09-11T00:10:31.079640,us-east-1,us-west-2,55.05,54.977,55.461,0.0,0.103,521.0,55
2026-09-11T00:20:30.633689,us-east-1,us-west-2,55.038,54.964,55.315,0.0,0.078,275.0,2286
2026-09-11T00:30:31.245106,us-east-1,us-west-2,55.096,54.96,56.584,0.0,0.342,463.0,100
2026-09-11T00:40:30.760691,us-east-1,us-west-2,55.36,54.97,60.376,0.0,1.198,540.0,0
2026-09-11T00:50:31.312164,us-east-1,us-west-2,55.287,54.96,60.388,0.0,1.171,310.0,433
2026-09-11T01:00:30.976618,us-east-1,us-west-2,59.034,58.511,64.787,0.0,1.405,348.0,2411
2026-09-11T01:10:31.517881,us-east-1,us-west-2,55.216,55.054,57.363,0.0,0.493,193.0,1113
2026-09-11T01:20:31.106857,us-east-1,us-west-2,55.362,55.075,59.618,0.0,0.977,408.0,700
2026-09-11T01:30:30.649383,us-east-1,us-west-2,55.122,55.072,55.216,0.0,0.041,199.0,1574
2026-09-11T01:40:31.196867,us-east-1,us-west-2,55.087,55.041,55.147,0.0,0.023,527.0,0
2026-09-11T01:50:30.739230,us-east-1,us-west-2,55.132,54.983,56.086,0.0,0.223,379.0,236
2026-09-11T02:00:31.317732,us-east-1,us-west-2,55.432,55.059,59.37,0.0,0.984,223.0,662
2026-09-11T02:10:30.855534,us-east-1,us-west-2,55.234,55.13,56.367,0.0,0.261,407.0,232
2026-09-11T02:20:31.475665,us-east-1,us-west-2,56.219,55.12,76.31,0.0,4.609,275.0,668
2026-09-11T02:30:31.082430,us-east-1,us-west-2,59.039,58.478,67.912,0.0,2.037,389.0,601
2026-09-11T02:40:30.638383,us-east-1,us-west-2,58.664,58.487,60.621,0.0,0.451,425.0,805
2026-09-11T02:50:31.189803,us-east-1,us-west-2,58.893,58.52,64.481,0.0,1.286,537.0,223
2026-09-11T03:00:30.738759,us-east-1,us-west-2,58.671,58.498,59.408,0.0,0.236,540.0,0
2026-09-11T03:10:31.341658,us-east-1,us-west-2,58.56,58.501,58.626,0.0,0.035,463.0,346
2026-09-11T03:20:30.957325,us-east-1,us-west-2,59.616,58.502,80.254,0.0,4.734,258.0,708
2026-09-11T03:30:31.571750,us-east-1,us-west-2,58.639,58.486,60.357,0.0,0.395,376.0,574
2026-09-11T03:40:31.151104,us-east-1,us-west-2,58.646,58.487,60.25,0.0,0.373,307.0,1017
2026-09-11T03:50:30.703920,us-east-1,us-west-2,58.538,58.411,58.731,0.0,0.056,533.0,20
2026-09-11T04:00:31.294944,us-east-1,us-west-2,58.706,58.469,62.083,0.0,0.777,334.0,1864
2026-09-11T04:10:30.866186,us-east-1,us-west-2,58.871,58.501,64.594,0.0,1.313,316.0,773
